Cargo,GRUPO EMPRESA,Matricula,Idade,Estado,Classif. Salário,Situação,Tempo de Empresa,Vale Aliment.,Vale Refei.,Vale Transp.,Qtd. Dependentes,Conv. Médico,Conv. Odonto,Qtd. Promoções,Predição
AUX SERV GERAIS,EMPRESA B,B01477,48,PA,Alto,0,"0,65","1,0","0,0","1,0","1,0","0,0","0,0","0,0",Será desligado
OPERADOR DE EMPILHAD,EMPRESA A,A01478,48,SP,Baixo,0,"0,66","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
1/2 OF DE MANUTENCAO,EMPRESA C,C02017,48,SP,Médio,0,"0,67","0,0","0,0","1,0","0,0","0,0","0,0","1,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA A,A02859,48,SP,Alto,0,"0,68","0,0","0,0","0,0","1,0","0,0","0,0","1,0",Será desligado
MECANICO PL,EMPRESA A,A06283,48,SP,Alto,0,"0,69","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
AGENTE NOVOS NEGOCIO,EMPRESA C,C02945,48,SP,Baixo,0,"0,7","0,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
ASSIST ADM JR,EMPRESA A,A07624,48,SP,Médio,0,"0,7","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
SOLDADOR PL,EMPRESA C,C02782,48,SP,Alto,0,"0,7","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04796,48,RS,Médio,0,"0,71","1,0","0,0","0,0","2,0","0,0","1,0","0,0",Será desligado
ASSIST ADM PL,EMPRESA A,A03423,48,SP,Alto,0,"0,71","0,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
SUPERVISOR,EMPRESA A,A01241,48,SP,Médio,0,"0,71","1,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03449,48,SP,Médio,0,"0,72","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A03628,48,SP,Alto,0,"0,73","0,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02458,48,BA,Médio,0,"0,75","1,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C00336,48,PR,Médio,0,"0,77","1,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B02093,48,SP,Médio,0,"0,77","1,0","0,0","1,0","1,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02691,48,SP,Médio,0,"0,77","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA A,A03481,48,SP,Médio,0,"0,77","0,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B00223,48,SP,Médio,0,"0,78","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA C,C02720,48,SP,Médio,0,"0,79","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
PORTEIRO,EMPRESA B,B00332,48,PB,Alto,0,"0,83","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
CALDEIREIRO PL,EMPRESA A,A07449,48,PR,Médio,0,"0,84","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02726,48,SP,Médio,0,"0,86","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A04595,48,SP,Médio,0,"0,86","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
CARPINTEIRO,EMPRESA A,A08504,48,MG,Alto,0,"0,87","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03710,48,SP,Médio,0,"0,89","0,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
PEDREIRO,EMPRESA A,A00343,48,RJ,Médio,0,"0,91","0,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
TEC EM SEGURANCA PL,EMPRESA A,A06088,48,SP,Alto,0,"0,91","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA A,A07189,48,MS,Alto,0,"0,92","0,0","0,0","0,0","0,0","0,0","1,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA A,A04338,48,BA,Médio,0,"0,94","0,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
SUPERVISOR,EMPRESA B,B04054,48,PR,Alto,0,"0,99","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
1/2 OF DE MANUTENCAO,EMPRESA A,A06457,48,MG,Médio,0,1,"0,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B00235,48,PR,Médio,0,"1,01","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04468,48,SP,Médio,0,"1,01","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA A,A05742,48,MS,Alto,0,"1,03","0,0","0,0","0,0","1,0","0,0","0,0","3,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03174,48,ES,Médio,0,"1,04","1,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
PINTOR PREDIAL,EMPRESA B,B01812,48,SP,Médio,0,"1,09","1,0","0,0","0,0","1,0","0,0","0,0","1,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C01898,48,MT,Médio,0,"1,14","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ENG PROJETOS PL,EMPRESA A,A02289,48,GO,Alto,0,"1,15","0,0","0,0","0,0","0,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A00655,48,RJ,Alto,0,"1,18","1,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04707,48,SP,Médio,0,"1,19","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B05140,48,BA,Alto,0,"1,2","0,0","0,0","0,0","2,0","0,0","0,0","1,0",Será desligado
OP. EST. TRAT ESGOTO,EMPRESA B,B03125,48,SP,Alto,0,"1,2","0,0","0,0","0,0","1,0","1,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA A,A01619,48,BA,Baixo,0,"1,21","1,0","0,0","0,0","0,0","1,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA A,A03454,48,MG,Médio,0,"1,23","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
TEC PLANEJA PL,EMPRESA A,A04130,48,SP,Alto,0,"1,24","1,0","0,0","0,0","2,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02615,48,PR,Alto,0,"1,25","0,0","0,0","0,0","2,0","0,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02766,48,SP,Médio,0,"1,25","0,0","0,0","0,0","0,0","0,0","1,0","0,0",Será desligado
OFICIAL DE MANUTENCAO,EMPRESA A,A00477,48,SP,Médio,0,"1,25","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA A,A02062,48,SP,Médio,0,"1,27","0,0","0,0","1,0","2,0","0,0","0,0","1,0",Será desligado
VIGIA DE OBRA,EMPRESA A,A06743,48,MG,Baixo,0,"1,29","1,0","0,0","0,0","1,0","1,0","0,0","0,0",Será desligado
MECANICO SR,EMPRESA A,A07424,48,MS,Alto,0,"1,29","0,0","0,0","0,0","2,0","0,0","1,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02066,48,PR,Alto,0,"1,31","0,0","0,0","1,0","2,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04059,48,PR,Alto,0,"1,33","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
OPER. MAQ. COSTAL,EMPRESA B,B04225,48,PR,Baixo,0,"1,34","1,0","0,0","0,0","2,0","0,0","0,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04080,48,DF,Médio,0,"1,4","0,0","0,0","0,0","4,0","0,0","0,0","0,0",Será desligado
SUPERVISOR PROJ PL,EMPRESA A,A01822,48,SP,Médio,0,"1,4","0,0","0,0","0,0","3,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02465,48,MT,Médio,0,"1,42","1,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03820,48,PR,Alto,0,"1,43","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02077,48,MT,Médio,0,"1,48","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B04692,48,SP,Alto,0,"1,51","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
SOLDADOR PL,EMPRESA A,A05725,48,SP,Médio,0,"1,51","1,0","0,0","0,0","2,0","0,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00176,48,BA,Médio,0,"1,52","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A00668,48,RJ,Médio,0,"1,54","1,0","0,0","0,0","0,0","0,0","1,0","0,0",Será desligado
ENG PROJETOS SR,EMPRESA A,A05454,48,SP,Médio,0,"1,54","0,0","0,0","0,0","0,0","0,0","0,0","2,0",Será desligado
ENCARREGADO LIMPEZA,EMPRESA B,B01481,48,PR,Alto,0,"1,55","1,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B05554,48,BA,Alto,0,"1,56","0,0","0,0","0,0","0,0","1,0","1,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B00060,48,SP,Médio,0,"1,57","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA C,C02272,48,RS,Alto,0,"1,6","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA JR,EMPRESA B,B01070,48,SP,Médio,0,"1,64","1,0","0,0","0,0","0,0","0,0","0,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B01305,48,MT,Médio,0,"1,67","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ANALISTASISTA PLANEJAMENT PL,EMPRESA A,A04398,48,MG,Médio,0,"1,68","0,0","0,0","0,0","3,0","0,0","0,0","1,0",Será desligado
ENCANADOR,EMPRESA A,A00549,48,SP,Médio,0,"1,68","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
TECNICO ELETROMECANI,EMPRESA C,C00060,48,SP,Alto,0,"1,7","0,0","0,0","0,0","3,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03384,48,MT,Médio,0,"1,75","1,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
OFICIAL DE MANUTENCAO,EMPRESA A,A02369,48,RS,Alto,0,"1,76","0,0","0,0","1,0","2,0","0,0","0,0","0,0",Será desligado
LIDER DE TURMA,EMPRESA B,B01024,48,RJ,Baixo,0,"1,79","1,0","0,0","1,0","0,0","0,0","1,0","0,0",Será desligado
ASSIST ADM PL,EMPRESA A,A05969,48,MG,Alto,0,"1,82","0,0","0,0","0,0","0,0","0,0","0,0","2,0",Será desligado
ENCARREGADO LIMPEZA,EMPRESA B,B01635,48,SP,Médio,0,"1,82","1,0","0,0","1,0","1,0","0,0","0,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B05124,48,RS,Alto,0,"1,84","1,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B01306,48,MT,Médio,0,"1,86","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B05366,48,MT,Alto,0,"1,97","0,0","0,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03692,48,SP,Alto,0,"2,07","1,0","0,0","0,0","3,0","0,0","0,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02730,48,SP,Médio,0,"2,08","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02966,48,SP,Alto,0,"2,08","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A04415,48,RJ,Alto,0,"2,22","1,0","0,0","0,0","1,0","0,0","1,0","0,0",Será desligado
LIDER DE LIMPEZA,EMPRESA B,B00196,48,SP,Médio,0,"2,23","1,0","0,0","0,0","1,0","0,0","0,0","2,0",Será desligado
SUPERVISOR PROJ PL,EMPRESA A,A01768,48,SP,Médio,0,"2,34","0,0","0,0","0,0","0,0","1,0","0,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B02732,48,SP,Alto,0,"2,4","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
SUPERVISOR,EMPRESA B,B02816,48,BA,Baixo,0,"2,41","0,0","0,0","0,0","1,0","1,0","1,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA A,A01725,48,SP,Médio,0,"2,43","0,0","0,0","0,0","3,0","1,0","0,0","1,0",Será desligado
SUPERVISOR,EMPRESA A,A01146,48,MT,Médio,0,"2,45","0,0","0,0","0,0","3,0","1,0","0,0","2,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A01427,48,RJ,Alto,0,"2,45","1,0","0,0","1,0","1,0","1,0","1,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B03959,48,MT,Médio,0,"2,48","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
TEC. ELETROELETRONIC,EMPRESA A,A03630,48,SP,Alto,0,"2,48","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
LUBRIFICADOR PL,EMPRESA A,A03647,48,SP,Médio,0,"2,49","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
ENCANADOR,EMPRESA A,A05191,48,SP,Alto,0,"2,51","0,0","0,0","1,0","0,0","0,0","0,0","0,0",Será desligado
LIDER DE TURMA,EMPRESA B,B03667,48,ES,Alto,0,"2,52","1,0","0,0","1,0","1,0","1,0","1,0","1,0",Será desligado
TEC EM SEGURANCA PL,EMPRESA A,A01765,48,SP,Médio,0,"2,58","0,0","0,0","0,0","1,0","1,0","0,0","0,0",Será desligado
TEC EM SEGURANCA SR,EMPRESA A,A01845,48,SP,Médio,0,"2,64","0,0","0,0","0,0","0,0","1,0","1,0","1,0",Será desligado
SERRALHEIRO I,EMPRESA A,A04211,48,SP,Baixo,0,"2,65","0,0","0,0","0,0","2,0","0,0","0,0","2,0",Será desligado
PINTOR INDUSTRIAL,EMPRESA A,A00490,48,RJ,Baixo,0,"2,69","1,0","0,0","1,0","3,0","1,0","1,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02467,48,PR,Alto,0,"2,84","1,0","0,0","1,0","1,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A01613,48,MG,Médio,0,"3,01","1,0","0,0","1,0","1,0","1,0","0,0","0,0",Será desligado
TECNICO ELETRICISTA,EMPRESA A,A00836,48,MT,Médio,0,"3,32","0,0","0,0","0,0","2,0","1,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01602,48,SP,Alto,0,"3,38","1,0","0,0","1,0","2,0","0,0","0,0","1,0",Será desligado
TEC EM SEGURANCA JR,EMPRESA A,A00531,48,RJ,Baixo,0,"3,76","1,0","0,0","1,0","3,0","1,0","1,0","0,0",Será desligado
RECEPCIONISTA BILING,EMPRESA B,B02231,48,SP,Alto,0,"3,76","0,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA B,B01857,48,SP,Médio,0,"3,78","0,0","0,0","0,0","3,0","0,0","1,0","1,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01958,48,SP,Alto,0,"4,1","0,0","0,0","0,0","2,0","0,0","0,0","0,0",Será desligado
OPERADOR UTILIDADES,EMPRESA B,B00762,48,SP,Alto,0,"4,41","1,0","0,0","0,0","1,0","0,0","1,0","2,0",Será desligado
ARTIFICE CIVIL,EMPRESA A,A01204,48,MT,Médio,0,"4,6","0,0","0,0","0,0","3,0","0,0","0,0","1,0",Será desligado
COPEIRA PL,EMPRESA B,B01711,48,SP,Alto,0,"4,65","1,0","0,0","0,0","1,0","0,0","0,0","3,0",Será desligado
ISOLADOR,EMPRESA A,A00203,48,RJ,Alto,0,"4,79","1,0","0,0","1,0","3,0","1,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA A,A00170,48,RJ,Alto,0,"4,85","1,0","0,0","0,0","3,0","1,0","0,0","1,0",Será desligado
MONTADOR DE ANDAIME,EMPRESA A,A00150,48,RJ,Médio,0,"4,85","1,0","0,0","1,0","5,0","1,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01079,48,SP,Alto,0,"5,13","1,0","0,0","1,0","2,0","0,0","0,0","0,0",Será desligado
JARDINEIRO,EMPRESA B,B00517,48,SP,Alto,0,"5,93","1,0","0,0","0,0","0,0","0,0","0,0","0,0",Será desligado
TEC EM SEGURANCA JR,EMPRESA A,A00113,48,RJ,Alto,0,"6,35","1,0","0,0","0,0","3,0","1,0","1,0","1,0",Será desligado
CALDEIREIRO PL,EMPRESA A,A00493,48,RJ,Alto,0,"6,52","1,0","0,0","0,0","4,0","0,0","0,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B06941,48,SP,Alto,0,"0,04","1,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
ELETROMECANICO PL,EMPRESA C,C00743,48,SP,Médio,0,"0,05","0,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A02333,48,SP,Médio,0,"0,06","0,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A10072,48,SP,Médio,0,"0,09","0,0","1,0","1,0","3,0","0,0","0,0","0,0",Será desligado
OFICIAL DE MANUTENCAO,EMPRESA C,C03062,48,SP,Médio,0,"0,11","0,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02394,48,SP,Médio,0,"0,12","1,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
LIDER DE JARDINAGEM,EMPRESA B,B02149,48,SP,Médio,0,"0,22","0,0","1,0","0,0","1,0","0,0","0,0","0,0",Será desligado
CALDEIREIRO PL,EMPRESA C,C03700,48,SP,Alto,0,"0,24","0,0","1,0","1,0","0,0","0,0","1,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA C,C00507,48,SP,Baixo,0,"0,24","0,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
OFICIAL DE MANUTENCAO,EMPRESA C,C02200,48,SP,Médio,0,"0,26","0,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO PL,EMPRESA A,A05516,48,SP,Médio,0,"0,27","0,0","1,0","0,0","2,0","1,0","1,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01186,48,SP,Médio,0,"0,28","1,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C03425,48,SP,Alto,0,"0,28","0,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C02227,48,MS,Baixo,0,"0,29","0,0","1,0","0,0","2,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA C,C02770,48,SP,Médio,0,"0,36","0,0","1,0","0,0","2,0","1,0","1,0","0,0",Será desligado
ELETROMECANICO PL,EMPRESA C,C02450,48,SP,Médio,0,"0,36","0,0","1,0","0,0","1,0","0,0","1,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A02875,48,SP,Médio,0,"0,39","0,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO REFRIG PL,EMPRESA C,C00245,48,RJ,Médio,0,"0,42","1,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA A,A07268,48,SP,Alto,0,"0,51","0,0","1,0","0,0","1,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA C,C02547,48,SP,Médio,0,"0,56","0,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ELETROMECANICO PL,EMPRESA C,C02356,48,MS,Médio,0,"0,57","0,0","1,0","0,0","2,0","0,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C02922,48,SP,Alto,0,"0,57","0,0","1,0","0,0","2,0","0,0","0,0","0,0",Será desligado
MECANICO REFRIG PL,EMPRESA C,C03056,48,SP,Médio,0,"0,65","0,0","1,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B06127,48,SP,Alto,0,"0,7","1,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C03418,48,SP,Alto,0,"0,7","0,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
ELETR. MANUTENCAO JR,EMPRESA C,C02290,48,SP,Médio,0,"0,72","0,0","1,0","0,0","1,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02143,48,SP,Médio,0,"0,75","1,0","1,0","1,0","3,0","0,0","0,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA C,C01933,48,SP,Médio,0,"0,76","0,0","1,0","0,0","2,0","1,0","0,0","0,0",Será desligado
TEC EM SEGURANCA PL,EMPRESA A,A04106,48,SP,Médio,0,"0,79","0,0","1,0","0,0","1,0","1,0","0,0","0,0",Será desligado
AJUDANTE LIMPEZA,EMPRESA B,B01807,48,SP,Médio,0,"0,8","0,0","1,0","1,0","1,0","0,0","0,0","0,0",Será desligado
CALDEIREIRO PL,EMPRESA C,C02992,48,SP,Alto,0,"0,88","0,0","1,0","0,0","1,0","0,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C03416,48,SP,Alto,0,"0,9","0,0","1,0","0,0","1,0","1,0","1,0","0,0",Será desligado
CONTR DE ACESSO,EMPRESA B,B04663,48,SP,Alto,0,"0,92","1,0","1,0","1,0","4,0","0,0","0,0","1,0",Será desligado
LIDER DE LIMPEZA,EMPRESA B,B03542,48,SP,Médio,0,"0,99","0,0","1,0","0,0","2,0","0,0","0,0","0,0",Será desligado
OFICIAL DE MANUTENCAO,EMPRESA C,C03306,48,SP,Alto,0,"0,99","0,0","1,0","1,0","0,0","0,0","0,0","1,0",Será desligado
SUPERVISOR,EMPRESA A,A01164,48,SP,Médio,0,"1,01","0,0","1,0","1,0","3,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03229,48,SP,Médio,0,"1,03","0,0","1,0","0,0","2,0","0,0","1,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C00209,48,BA,Médio,0,"1,08","0,0","1,0","1,0","0,0","0,0","0,0","0,0",Será desligado
CALDEIREIRO PL,EMPRESA A,A07638,48,SP,Médio,0,"1,1","0,0","1,0","1,0","2,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02198,48,SP,Médio,0,"1,11","0,0","1,0","0,0","3,0","0,0","0,0","0,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C00611,48,SP,Médio,0,"1,14","0,0","1,0","0,0","3,0","0,0","0,0","0,0",Será desligado
OFICIAL DE MANUTENCAO,EMPRESA C,C03268,48,SP,Alto,0,"1,15","0,0","1,0","0,0","2,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B02992,48,SP,Médio,0,"1,22","0,0","1,0","1,0","0,0","0,0","1,0","0,0",Será desligado
ENC SERVICOS GERAIS,EMPRESA B,B01416,48,SP,Alto,0,"1,22","1,0","1,0","1,0","0,0","0,0","0,0","1,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B03220,48,SP,Médio,0,"1,26","1,0","1,0","0,0","2,0","0,0","1,0","0,0",Será desligado
ELETR. MANUTENCAO PL,EMPRESA C,C03271,48,SP,Médio,0,"1,36","0,0","1,0","0,0","2,0","1,0","0,0","0,0",Será desligado
AJUDANTE DE REFRIGER,EMPRESA C,C03286,48,SP,Alto,0,"1,38","0,0","1,0","0,0","1,0","0,0","0,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA C,C03198,48,ES,Alto,0,"1,5","0,0","1,0","0,0","2,0","1,0","0,0","1,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C00431,48,SP,Médio,0,"1,51","0,0","1,0","0,0","2,0","0,0","1,0","0,0",Será desligado
ASSIST ADM PL,EMPRESA C,C00735,48,RJ,Médio,0,"1,52","1,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
MECANICO JR,EMPRESA A,A05636,48,SP,Alto,0,"1,81","1,0","1,0","1,0","1,0","1,0","1,0","0,0",Será desligado
ELETROMECANICO PL,EMPRESA C,C02391,48,MT,Médio,0,"1,82","0,0","1,0","0,0","2,0","0,0","0,0","0,0",Será desligado
SOLDADOR PL,EMPRESA C,C00394,48,SP,Médio,0,"1,88","0,0","1,0","0,0","4,0","0,0","0,0","0,0",Será desligado
AUX ADM JR,EMPRESA B,B04760,48,SP,Alto,0,"2,05","1,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
ENCARREGADO LIMPEZA,EMPRESA B,B02126,48,SP,Médio,0,"2,15","0,0","1,0","0,0","2,0","0,0","1,0","1,0",Será desligado
SUPERVISOR,EMPRESA C,C00918,48,SP,Alto,0,"2,19","0,0","1,0","0,0","3,0","1,0","0,0","0,0",Será desligado
TECNICO REFRIGERACAO,EMPRESA C,C02825,48,SP,Alto,0,"2,24","0,0","1,0","1,0","1,0","0,0","0,0","0,0",Será desligado
LIDER DE JARDINAGEM,EMPRESA B,B02183,48,SP,Médio,0,"2,57","0,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
AUX SERV GERAIS,EMPRESA B,B00688,48,SP,Médio,0,"2,77","1,0","1,0","0,0","0,0","0,0","0,0","0,0",Será desligado
TECNICO REFRIGERACAO,EMPRESA C,C00543,48,SP,Médio,0,"3,09","0,0","1,0","1,0","4,0","0,0","0,0","0,0",Será desligado
COORD OPERACIONAL,EMPRESA C,C00657,48,SP,Médio,0,"3,38","0,0","1,0","0,0","0,0","0,0","0,0","1,0",Será desligado
ANALISTASISTA RH PL.,EMPRESA B,B01241,48,SP,Médio,0,"3,42","0,0","1,0","0,0","1,0","0,0","0,0","1,0",Será desligado
ENC SERVICOS GERAIS,EMPRESA B,B01885,48,SP,Alto,0,"3,54","0,0","1,0","0,0","0,0","0,0","0,0","1,0",Será desligado
ANALISTASISTA DE SISTEMAS,EMPRESA A,A00672,48,SP,Alto,0,"3,79","0,0","1,0","0,0","3,0","1,0","1,0","2,0",Será desligado
ARTIFICE CIVIL,EMPRESA C,C00815,48,SP,Alto,0,"4,05","0,0","1,0","0,0","3,0","0,0","0,0","1,0",Será desligado
